id,first_name,last_name,email,ip_address,customer_id,follow_success,user_agent,geo_lat,geo_lon,date
535,Patrica,Musselwhite,pmusselwhiteeu@godaddy.com,70.37.117.248,e073e822-7808-4ea2-84c7-cb660f640a38,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",-15.10129,-73.754257,6:59 PM
536,Neely,Danev,ndanevev@prnewswire.com,192.171.68.152,9e1ed6ee-4fae-4edd-9be9-251070e7b4c8,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,57.652547,53.8103933,1:44 PM
537,Ely,Sherborn,esherbornew@ucsd.edu,75.226.207.163,2e664069-11bf-4e72-808d-de465622e0c4,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",10.8226522,105.6647142,8:50 AM
538,Dennison,L'oiseau,dloiseauex@icio.us,117.19.105.157,0c8d5bc7-24c8-41aa-9e45-d8aed8104315,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",28.13593,121.231805,5:26 AM
539,Quinton,Gawn,qgawney@ocn.ne.jp,164.238.21.194,8a82d046-3eaf-4a68-8620-1d3ae95ceb4b,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",9.9241833,123.9181504,10:56 PM
540,Lauren,Jeacocke,ljeacockeez@vkontakte.ru,245.188.210.199,af0b1402-1710-4a03-88cb-961f942b6b24,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",6.7496639,11.8036596,6:58 AM
541,Maison,Sheavills,msheavillsf0@webs.com,223.149.244.156,fdce0e15-96f7-43cf-a1ee-aef4fd95f9d1,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,14.5770566,121.0120171,4:19 AM
542,Jilli,Bann,jbannf1@tripod.com,36.108.32.107,778dd578-27c5-4a5e-84e9-8d4766cbba40,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",45.6408779,20.4256633,12:52 PM
543,Pierson,Teulier,pteulierf2@pen.io,73.255.84.107,4a76b5e4-adfd-4d3b-bca2-33ba4343c449,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",27.6791846,30.7738154,1:08 PM
544,Alvie,Kleinpeltz,akleinpeltzf3@aol.com,216.13.185.190,880a031c-b925-45f4-bf6c-91f793cb6075,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,49.579879,17.289051,3:54 AM
545,Kelwin,Gopsall,kgopsallf4@tuttocitta.it,17.32.113.143,660e476b-9a41-46c8-888b-22d64de4a499,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",48.35874,118.14065,10:41 AM
546,Basilio,Hutchinson,bhutchinsonf5@dagondesign.com,36.150.24.243,6e096448-04c2-4dd0-a885-ece3c9932e93,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",-9.6481,124.5579,1:26 AM
547,Markos,Kestian,mkestianf6@cornell.edu,181.66.141.116,1f67cb2a-1a8f-4e5c-b4b1-988f92b0f34f,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,30.037192,121.154634,7:44 PM
548,Darlene,Lutton,dluttonf7@blogtalkradio.com,42.103.127.187,58b038f3-c1b0-436d-9007-da8182d8b822,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",36.7683527,45.7337091,7:11 AM
549,Corabel,Mundee,cmundeef8@github.com,188.113.200.218,dbadd752-f960-4373-b463-9916d32f312b,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",-13.3261109,-74.9975,8:20 AM
550,Claudius,Fitzharris,cfitzharrisf9@feedburner.com,0.39.193.206,66d34db8-73ae-4afa-a449-2ef669410a7f,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",-7.4842287,112.7330892,8:27 AM
551,Mattias,Jerratsch,mjerratschfa@xrea.com,154.156.112.179,a86ddd79-8f63-4a0d-ba1f-023a6ea4f701,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",36.3081761,115.7834972,1:22 AM
552,Neille,Winspeare,nwinspearefb@dmoz.org,219.147.116.241,5999ed53-d9e4-49ad-ab58-63da0d784995,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",13.768042,-2.072648,5:19 AM
553,Chilton,Lindholm,clindholmfc@bloglovin.com,207.100.22.152,38bbaebe-a125-4efb-8e5e-8db2ea882a2c,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",29.233463,119.902455,12:02 PM
554,Emerson,Edyson,eedysonfd@google.com.br,245.224.129.139,49f8a7e1-1a74-4748-bfa8-b1af9d91a758,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",-6.9620686,108.4854717,12:05 AM
555,Jess,Burless,jburlessfe@blogs.com,228.151.105.208,d1efec98-77b2-4ff0-87d4-2d8ee221f2c1,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",23.5359158,116.3544565,12:11 PM
556,Rosalia,Hadcock,rhadcockff@slashdot.org,252.237.219.22,e3ca4a31-5c82-48cb-8f6e-5a30a1a9194f,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",39.8474574,-8.8886377,5:28 AM
557,Zea,Braim,zbraimfg@vk.com,78.15.205.146,932c20c5-a95f-4c6e-80a3-213af824046f,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",-34.7383716,-58.571838,1:48 AM
558,Devan,Salkeld,dsalkeldfh@g.co,98.21.100.139,bf1beaf4-0128-4507-a908-a6351bceaeb4,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",-3.7710672,103.98402,4:41 AM
559,Englebert,Gehricke,egehrickefi@homestead.com,250.151.26.117,b24b254a-7c02-4159-8b04-4e1a7f5e3ab0,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",-34.7328945,-56.0305724,4:24 PM
560,Tommie,Pretious,tpretiousfj@hexun.com,128.205.96.119,7ec3ee20-06e9-4e8b-a04d-60b1bb1548ac,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",-7.1476205,112.861196,10:19 PM
561,Dyanna,Tribe,dtribefk@goo.ne.jp,68.189.36.95,79d494e5-b1d4-4840-95f8-a69bd9716d2e,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",47.31878,130.274684,2:30 AM
562,Juieta,Millis,jmillisfl@google.de,132.145.191.191,354c8926-00b4-4b85-ab25-30a2b4acfe3d,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",-19.6499319,-45.2243578,5:30 PM
563,Vito,Blondin,vblondinfm@ibm.com,242.96.83.147,55d432e5-19e0-4c79-8435-b9a9380b4f2a,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",-8.2867,113.4874,4:39 PM
564,Leonora,Pringuer,lpringuerfn@photobucket.com,124.26.1.239,ae430287-db5d-4727-bd8e-592fb66c2c93,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",32.123667,35.018481,6:21 PM
565,Lydie,Schust,lschustfo@umn.edu,163.42.205.2,f4e725f5-5abb-413a-b1fb-e18db660dc28,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",25.702973,118.368684,7:38 AM
566,Sim,Wenzel,swenzelfp@github.com,33.6.253.119,51da637c-7429-4ee3-b503-3e46b20fe015,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",42.0269548,-8.4748384,9:11 AM
567,Arden,Comellini,acomellinifq@myspace.com,250.137.158.111,bd1c2413-eb1c-4d2b-9243-1a3ca6a8757f,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",39.1921745,117.2630206,5:40 PM
568,Vevay,Oldnall,voldnallfr@indiatimes.com,139.150.231.255,85250e8f-1066-4350-830a-d6bef9bb4e09,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",23.9211737,-106.8915948,5:46 PM
569,Reed,Tolcher,rtolcherfs@bandcamp.com,50.201.47.149,e4a37d33-0f48-4f33-917e-435bbc97b864,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",28.563927,108.50387,11:07 PM
570,Gussie,Aries,gariesft@imdb.com,16.147.230.142,6c429a4f-578a-44ab-bea5-2b24844f9e76,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",50.4086421,36.8953954,11:30 AM
571,Lib,O'Longain,lolongainfu@ed.gov,127.196.159.194,5e2fed29-fdd8-4362-868b-957602ff04e6,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",-6.1373578,24.4886232,8:15 AM
572,Thelma,Maxwell,tmaxwellfv@netscape.com,19.34.239.74,9a457aef-8a95-4915-8790-b3695a260cc1,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",29.208918,119.460526,8:14 PM
573,Madelaine,MacElane,mmacelanefw@bluehost.com,239.70.205.225,93e01e5e-4ff8-47b2-a6f4-cdb05d80b099,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",50.7819156,15.231474,7:05 AM
574,Vicky,Summerrell,vsummerrellfx@upenn.edu,182.210.137.53,62503784-35cc-4ef0-ac95-6f1085b5065b,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",43.0892761,25.5163421,3:21 PM
575,Joelie,Eakins,jeakinsfy@indiegogo.com,23.70.10.215,ad9b783e-87a0-4659-ae5c-37128e0369e3,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",27.0874564,114.9042208,5:06 AM
576,Chick,Redparth,credparthfz@tmall.com,24.182.80.122,8266144a-0cd8-4f53-b53a-d2c7f197c9f0,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",42.0132548,-8.6432945,8:38 AM
577,Cori,Ellcock,cellcockg0@ed.gov,238.21.238.177,4f2cbffc-15a5-465b-8fa5-12f6b8414d15,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",27.508898,119.582263,11:07 PM
578,Livvy,Haws,lhawsg1@marketwatch.com,184.206.44.30,c1f15855-5293-4277-a463-d9b6a1371a9b,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",4.5604389,-74.115187,9:13 PM
579,Jerrine,Peplow,jpeplowg2@whitehouse.gov,99.126.185.75,0a361aa9-acae-49d3-8eb2-43cc8389ab0e,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,35.0021932,71.4061876,8:31 PM
580,Phyllida,Smewin,psmewing3@studiopress.com,109.92.71.150,739b8e1c-23eb-41cc-ad20-53a5b50b10a0,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",54.6593,29.2684,10:55 PM
581,Philippa,Tirte,ptirteg4@spotify.com,159.244.38.179,fdb25239-95ee-4ea1-94cf-f869d055f216,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",24.6152794,118.1011155,9:37 AM
582,Genevieve,McGeorge,gmcgeorgeg5@multiply.com,171.249.168.235,010b56a7-9ca5-4c03-a2f0-edf303a33728,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",49.4576263,35.1200067,4:59 AM
583,Penni,Kopps,pkoppsg6@clickbank.net,4.221.94.212,4d1a2924-a28c-4c25-9293-c85614a99ebd,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",44.165829,-77.3956004,7:55 PM
584,Randie,Form,rformg7@mlb.com,41.237.155.7,3053c1a2-9386-41d0-a094-9804f49b3472,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,7.9187344,125.3297787,7:19 AM
585,Klarrisa,Kingswood,kkingswoodg8@artisteer.com,96.126.38.99,b9927ee7-7b0d-4a13-973f-aa794ed03375,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",46.2476549,13.5791749,2:13 AM
586,Nissie,Ogelbe,nogelbeg9@elegantthemes.com,212.239.42.218,83006ec9-64f5-459b-9824-8c0bb6a9b531,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",39.6900895,115.9298599,6:50 PM
587,Carlotta,Cardinal,ccardinalga@dmoz.org,2.175.170.64,4d8bc692-5112-44f9-a685-ad9f9a81013f,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,-0.7241012,103.2086442,3:02 AM
588,Joyann,Ussher,jusshergb@tamu.edu,199.217.125.59,f125a5bd-f0e6-4784-a800-9046cb629b73,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",15.8303364,-91.7183488,2:56 AM
589,Mela,Dever,mdevergc@admin.ch,250.90.227.65,388ce64a-34a7-43e9-9ca7-7f3c626ec641,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",29.25486,111.626472,7:20 PM
590,Rickert,Mumm,rmummgd@infoseek.co.jp,86.143.20.192,d122e6c1-b737-4566-8fd8-2183e3d941ef,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",32.38613,35.2878,1:44 PM
591,Silvio,Minto,smintoge@mapquest.com,150.16.169.4,d36165b7-c8ab-4998-9ac4-f50c256d2fc9,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,22.9627499,90.1838976,9:09 AM
592,Hollyanne,Kimmerling,hkimmerlinggf@hostgator.com,29.128.66.95,48a0f9f0-d9f2-4d43-a59c-ae20a4d51a24,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",28.041005,110.814125,5:20 AM
593,Myron,Dymott,mdymottgg@cdbaby.com,225.79.24.42,9e5121f3-ee51-43d1-945c-a82127b65980,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",57.855421,11.8951003,11:32 AM
594,Nels,Risen,nrisengh@paypal.com,192.119.198.175,1f759dbe-1fc2-47c7-ba8d-f8dcba589451,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",29.020827,110.637506,11:27 PM
595,Magdalen,Haverson,mhaversongi@gmpg.org,246.33.78.55,ffa20dcd-6b27-4701-b153-bf7bea52caba,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",51.0888487,24.526718,9:47 PM
596,Torey,Bartlam,tbartlamgj@over-blog.com,208.2.147.144,e17d90d9-734d-4ca3-8cfd-0e377cc3182e,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",38.6271104,-9.0346456,11:31 PM
597,Arther,Hackwell,ahackwellgk@over-blog.com,82.181.89.26,9170b14d-4994-4e46-9baa-a3be4b17de73,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",-1.509435,101.060699,6:14 PM
598,Beulah,Hopfner,bhopfnergl@va.gov,117.44.178.221,07923f16-831e-4a51-a59b-4066b0a67ba7,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,34.909793,108.980102,4:47 PM
599,Agnesse,Turland,aturlandgm@census.gov,208.15.230.253,563b5168-1ed2-4e22-90d9-58857518de86,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,49.6235379,6.2379992,6:10 PM
600,Richard,Toby,rtobygn@amazonaws.com,113.164.71.170,986dac45-23b4-4775-a487-23e0a5ab9686,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,51.4938767,22.8528812,6:00 PM
601,Cyndi,McNuff,cmcnuffgo@privacy.gov.au,112.172.107.178,7ab1e2e2-ad12-4032-829a-fbc5ceba15af,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",16.2932198,120.3806591,3:16 PM
602,Lemar,Gillard,lgillardgp@shinystat.com,150.58.242.68,758d30be-17a3-4796-8828-036dc6186a07,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,3.2572094,-77.2864879,7:18 PM
603,Rosemary,Espinho,respinhogq@hp.com,210.107.252.196,716dfaad-df72-4778-847d-4088b2627544,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",-14.0874587,-75.762586,6:48 PM
604,Gun,Scawen,gscawengr@aol.com,107.1.48.198,d09d0111-9c44-493d-9e0e-c1ae68424e99,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",4.2443418,-72.9460566,1:09 AM
605,Em,Belfitt,ebelfittgs@sina.com.cn,226.79.194.241,50dd8d49-8453-498b-a955-44f5e2cb6b62,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",33.5147935,130.4936331,9:09 AM
606,Haily,Galler,hgallergt@freewebs.com,217.238.154.174,01966fbe-d7a2-40d9-bf08-5283404518ca,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",52.372196,140.442719,8:19 AM
607,Sacha,Kildea,skildeagu@engadget.com,36.159.150.161,c562e9d8-a95b-493b-8e56-3fbf5382fa7f,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",-8.1491211,111.997915,4:42 PM
608,Micheil,Yarnell,myarnellgv@people.com.cn,222.60.109.211,8773ccba-ef80-42b7-a5b1-5a55d966a27b,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",41.0490009,39.513623,4:17 AM
609,Emilie,Medeway,emedewaygw@irs.gov,109.3.40.66,c75db311-54a8-482f-a33c-0296e7fd8bc6,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",-6.5687237,106.6491595,5:33 AM
610,Violante,Losty,vlostygx@shutterfly.com,173.53.80.79,f0a2a248-f616-48d5-ae71-9bfb3d534c7d,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",-8.2276154,115.1236952,6:59 AM
611,Evita,Stiebler,estieblergy@army.mil,238.81.244.254,43696008-7d42-4b7d-8ca4-cadc0bcd71b3,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,31.2802667,34.2401914,6:32 PM
612,Ronny,Best,rbestgz@studiopress.com,204.217.224.40,b786bde0-7436-4c2d-b373-a0e4c4f0010d,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",0.7349651,127.5614454,9:56 AM
613,Ashli,Betteney,abetteneyh0@1und1.de,135.110.235.59,a3e881a0-019f-48fb-b91d-b9ec446f96db,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",39.079722,117.17443,3:59 AM
614,Cece,Ausher,causherh1@dailymail.co.uk,10.151.84.148,4bdb5cc8-5118-45a3-ba9d-50b5cc73fc10,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,11.9498242,-69.9163225,2:33 PM
615,Roxana,Silbersak,rsilbersakh2@cdc.gov,238.91.156.74,e78f76b0-eb1d-48cb-92fe-dd1fdca8d8c5,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",39.28167,21.90611,12:25 PM
616,Hillel,Billborough,hbillboroughh3@psu.edu,216.107.162.105,9f85e8ba-63bc-4094-8aec-3b8974799179,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",38.6015735,-9.1396466,8:52 AM
617,Darwin,Primett,dprimetth4@webs.com,218.224.171.14,61118277-e90e-4dbd-8c5c-643c7309b9ff,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",41.1733305,-8.3619748,2:46 PM
618,Hobard,Costan,hcostanh5@xing.com,107.242.49.198,be3c6b3d-f74c-4fd6-b433-1304eefd702e,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",37.9810474,23.6498494,7:02 PM
619,Millie,Wingfield,mwingfieldh6@walmart.com,245.214.201.255,ecce5e26-6eb2-439a-b79b-22f86eaa83c5,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",18.9436472,-69.7912411,8:04 AM
620,Lacy,Haddrill,lhaddrillh7@sphinn.com,97.127.137.23,9f348835-97b1-4058-8d6b-95e339519feb,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",46.36313,30.64891,3:55 PM
621,Lawry,Fullbrook,lfullbrookh8@admin.ch,167.129.207.187,14eb5065-39d7-44e9-8d05-9830f42d2e97,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",57.863214,56.2866875,10:28 PM
622,Miran,Reeds,mreedsh9@geocities.com,23.54.225.137,133093c8-575f-4bca-ac6d-723c8ecb230c,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",34.810487,117.323725,4:42 PM
